User_ID,Movie_ID,Rating
20188,165,3
20188,8,5
20203,290,3
20203,283,1
20203,58,3
20203,44,5
20203,30,3
20208,223,4
20208,175,2
20208,143,4
20208,83,2
20208,32,4
20208,28,4
20217,290,5
20217,275,5
20217,232,4
20217,191,5
20217,188,5
20217,185,1
20217,175,3
20217,165,1
20217,143,3
20217,83,4
20217,30,3
20223,299,1
20223,270,4
20223,255,1
20223,241,5
20223,197,3
20223,143,3
20223,108,4
20223,97,3
20223,58,1
20223,56,4
20223,30,4
20295,208,5
20295,175,1
20295,118,1
20295,77,2
20295,30,3
20328,289,5
20328,262,3
20328,191,1
20328,181,3
20328,175,2
20328,166,2
20328,152,5
20328,148,2
20328,111,4
20328,83,4
20328,30,5
20328,18,4
20338,290,4
20338,197,2
20344,295,3
20344,285,2
20344,223,3
20344,197,3
20344,175,5
20344,143,5
20344,30,4
20350,290,3
20350,281,4
20350,270,1
20350,241,3
20350,197,2
20350,187,1
20350,175,5
20350,143,3
20350,108,4
20350,58,2
20365,283,1
20365,273,5
20365,199,4
20365,167,3
20365,152,2
20365,118,4
20365,18,1
20369,299,4
20369,191,4
20369,187,4
20371,241,2
20371,199,1
20371,197,4
20371,30,5
20392,290,3
20392,270,1
20392,256,3
20392,255,2
20392,199,4
20392,175,2
20392,152,1
20392,143,2
20392,83,5
20392,77,1
20392,30,3
20402,299,3
20402,269,5
20402,199,1
20402,57,4
20408,270,3
20408,223,5
20408,201,2
20408,167,3
20408,111,3
20408,79,4
20421,299,5
20421,295,2
20421,270,4
20421,257,4
20421,209,3
20421,175,1
20421,143,2
20421,30,2
20460,299,1
20460,257,1
20460,197,3
20460,138,5
20460,133,1
20460,118,3
20460,58,3
20461,299,5
20461,270,4
20461,269,4
20461,256,4
20461,252,2
20461,191,4
20461,175,3
20461,156,5
20461,118,1
20461,108,4
20461,28,4
20461,18,5
20461,8,3
20607,290,5
20607,191,3
20607,175,1
20607,108,4
20607,30,5
20607,26,3
20610,299,3
20610,257,2
20610,197,3
20610,143,3
20610,28,5
20616,257,4
20616,197,4
20616,191,2
20616,185,4
20616,175,4
20616,171,5
20616,148,1
20616,111,4
20634,290,4
20634,273,4
20634,269,4
20634,199,4
20634,197,1
20634,187,4
20634,175,4
20634,118,4
20634,97,3
20634,44,4
20634,28,4
20640,44,3
20646,299,5
20646,295,5
20646,285,5
20646,273,4
20646,270,3
20646,257,4
20646,241,5
20646,197,2
20646,191,5
20646,175,3
20646,165,3
20646,156,2
20646,111,3
20646,77,5
20658,290,3
20658,256,3
20658,252,4
20658,248,3
20658,241,5
20658,197,1
20658,180,3
20658,175,2
20658,167,3
20658,30,3
20696,223,3
20696,197,4
20696,189,2
20696,77,3
20735,281,2
20735,225,3
20735,197,2
20735,191,3
20766,289,4
20766,269,2
20766,268,5
20766,199,2
20766,191,2
20766,143,3
20766,111,1
20766,17,2
20774,299,4
20774,290,2
20774,283,1
20774,255,5
20774,241,1
20774,199,2
20774,197,5
20774,191,4
20774,187,4
20774,175,4
20774,166,4
20774,152,4
20774,138,4
20774,28,3
20774,8,5
20789,197,4
20789,108,5
20794,299,5
20794,167,3
20794,143,3
20794,111,3
20794,97,4
20794,30,4
20796,290,5
20796,285,5
20796,270,4
20796,197,5
20796,118,1
20796,30,4
20800,273,5
20800,216,3
20800,191,1
20800,138,1
20800,118,5
20800,30,3
20800,26,3
20809,241,5
20809,223,5
20809,156,1
20809,108,4
20809,44,4
20814,295,2
20814,223,4
20814,213,3
20814,188,4
20814,143,2
20814,127,3
20814,108,2
20814,28,5
20826,281,3
20826,223,3
20826,215,2
20826,138,5
20830,295,4
20830,241,3
20830,225,4
20830,215,2
20830,175,4
20830,111,3
20830,28,3
20839,256,2
20839,199,3
20839,118,5
20839,30,2
20903,299,4
20903,269,2
20903,241,5
20903,199,5
20918,299,3
20918,295,5
20918,290,3
20918,257,1
20918,241,3
20918,148,3
20918,118,3
20918,111,1
20918,83,1
20918,30,2
20919,299,2
20919,191,3
20919,143,5
20919,58,2
20919,44,4
20919,30,2
20936,295,1
20936,209,1
20936,185,2
20936,175,4
20938,299,4
20938,241,1
20938,240,5
20938,197,3
20938,175,4
20938,83,2
20948,299,4
20948,269,4
20948,257,2
20948,252,5
20948,197,5
20948,143,2
20948,108,4
20948,30,5
20948,28,1
21012,299,3
21012,295,1
21012,270,4
21012,223,2
21012,216,1
21012,191,1
21022,273,3
21022,268,5
21022,191,3
21022,83,4
21022,77,2
21022,30,2
21022,18,3
21044,223,2
21044,152,2
21044,77,4
21044,30,2
21044,18,3
21047,257,2
21047,175,2
21047,77,5
21059,290,2
21059,197,4
21059,191,4
21059,143,3
21059,79,4
21059,30,2
21092,255,3
21092,191,4
21092,175,5
21092,83,3
21117,290,1
21117,273,4
21117,240,5
21117,143,5
21117,77,5
21117,44,1
21157,299,2
21157,295,4
21157,269,2
21157,257,4
21157,253,3
21157,173,4
21157,167,5
21157,108,4
21157,33,3
21184,295,5
21184,290,1
21184,175,5
21184,97,5
21184,28,3
21184,8,3
21212,295,1
21212,143,1
21295,285,4
21295,273,3
21295,238,3
21295,175,3
21295,152,2
21302,290,2
21302,269,5
21302,199,4
21302,167,5
21302,108,4
21302,58,4
21322,295,4
21322,290,4
21322,242,2
21322,241,1
21322,118,3
21322,46,3
21334,273,5
21334,270,3
21334,111,4
21334,84,5
21334,30,4
21334,26,2
21364,299,3
21364,270,2
21364,269,5
21364,252,4
21364,191,4
21364,175,4
21364,152,3
21364,143,3
21364,118,2
21364,77,5
21364,58,3
21364,33,2
21364,30,4
21364,28,4
21364,3,3
21373,295,2
21373,216,3
21373,173,3
21373,83,2
21377,299,1
21377,295,5
21377,197,4
21377,191,3
21377,181,4
21377,175,4
21377,167,4
21377,28,3
21386,299,5
21386,297,4
21386,285,1
21386,273,2
21386,270,4
21386,252,1
21386,197,4
21386,191,3
21386,175,4
21386,156,2
21386,118,3
21386,77,4
21386,58,1
21386,30,1
21414,299,2
21414,290,3
21414,269,4
21414,257,2
21414,241,4
21414,209,1
21414,191,3
21414,187,4
21414,83,5
21418,268,5
21418,241,5
21418,77,2
21418,33,3
21431,191,3
21431,28,5
21448,273,5
21448,167,4
21448,77,3
21448,8,5
21512,283,4
21512,273,4
21512,257,3
21512,197,1
21512,191,2
21512,18,2
21514,256,4
21514,240,3
21514,199,3
21514,189,3
21514,143,3
21591,295,1
21591,290,2
21591,273,3
21591,257,2
21591,240,5
21591,238,2
21591,223,5
21591,197,4
21591,191,2
21591,189,4
21591,148,1
21591,143,5
21591,58,4
21591,46,5
21591,28,4
21597,299,4
21597,295,3
21597,290,5
21597,215,4
21597,199,2
21597,197,4
21597,175,3
21597,143,3
21597,118,4
21597,28,4
21607,268,3
21607,199,3
21607,191,3
21607,175,5
21607,48,3
21619,299,2
21619,285,4
21619,262,4
21619,255,1
21619,216,4
21619,215,3
21619,197,3
21619,191,2
21619,181,4
21619,143,3
21619,133,4
21619,83,4
21619,30,2
21652,270,5
21652,269,2
21652,191,4
21652,167,4
21652,143,5
21652,30,3
21667,283,4
21667,241,2
21667,197,4
21667,175,4
21667,76,1
21667,30,5
21667,28,4
21673,269,4
21673,191,1
21673,175,4
21673,111,3
21673,47,4
21673,30,1
21677,299,3
21677,262,1
21677,256,1
21677,241,3
21677,209,1
21677,191,1
21677,175,4
21677,104,2
21677,77,5
21677,46,1
21678,285,2
21678,223,3
21678,187,3
21678,175,4
21678,118,4
21678,30,4
21702,187,5
21702,175,4
21702,138,3
21702,30,1
21702,18,5
21705,299,4
21705,295,3
21705,290,5
21705,252,4
21705,241,5
21705,208,4
21705,197,3
21705,191,4
21705,185,4
21705,152,4
21705,148,1
21705,143,4
21705,118,4
21705,108,4
21705,83,2
21705,77,3
21705,76,4
21705,32,3
21705,30,5
21705,28,4
21722,242,4
21722,191,1
21722,18,4
21760,191,2
21760,148,3
21777,295,3
21777,285,4
21777,225,3
21777,52,4
21777,30,3
21823,299,5
21823,290,2
21823,285,5
21823,273,5
21823,270,5
21823,269,4
21823,253,2
21823,252,2
21823,248,1
21823,241,4
21823,223,5
21823,216,3
21823,215,5
21823,199,3
21823,191,3
21823,189,2
21823,175,1
21823,148,3
21823,143,4
21823,97,5
21823,58,1
21823,46,4
21823,44,3
21823,30,5
21823,28,4
21823,26,2
21889,299,2
21889,295,3
21889,216,2
21889,191,2
21889,175,5
21889,83,2
21903,175,2
21903,152,3
21953,269,5
21953,241,1
21953,225,1
21953,216,5
21953,191,3
21953,175,5
21953,148,5
21953,97,1
21953,77,1
21953,30,4
21983,273,3
21983,262,4
21983,252,3
21983,241,3
21983,223,5
21983,199,4
21983,191,4
21983,175,3
21983,166,3
21983,143,3
21983,108,3
21983,83,3
21983,47,4
21983,30,2
21988,295,4
21988,290,2
21988,285,2
21988,199,3
21988,197,3
21988,156,4
21988,148,4
21988,143,5
21988,118,3
22001,290,3
22001,269,4
22001,30,3
22015,295,4
22015,252,5
22015,199,2
22015,175,5
22015,77,1
22018,299,1
22018,295,3
22018,285,3
22018,270,3
22018,257,5
22018,241,3
22018,189,3
22018,118,1
22018,111,2
22018,30,2
22018,28,3
22018,8,2
22036,191,1
22036,33,3
22037,299,1
22037,262,3
22037,191,2
22037,175,1
22037,143,3
22037,30,3
22037,8,5
22086,299,5
22086,295,5
22086,273,2
22086,252,1
22086,223,2
22086,191,4
22086,187,5
22086,143,4
22086,118,4
22086,30,3
22105,285,3
22105,241,4
22105,213,3
22105,191,4
22105,189,5
22105,175,2
22105,143,3
22105,28,3
22123,269,3
22123,252,4
22123,118,5
22129,275,3
22129,256,5
22129,253,1
22129,209,1
22129,187,5
22129,185,2
22129,44,2
22133,299,2
22133,295,3
22133,256,3
22133,252,4
22133,241,2
22133,187,5
22133,185,5
22133,175,3
22133,97,1
22133,30,4
22133,28,5
22145,299,3
22145,295,4
22145,273,4
22145,241,3
22145,199,5
22145,191,4
22145,189,3
22145,175,3
22145,165,2
22145,133,1
22145,30,2
22152,299,3
22178,295,4
22178,269,4
22178,191,5
22178,156,5
22178,148,4
22178,84,2
22178,30,5
22178,28,4
22194,270,1
22194,209,3
22194,197,4
22194,175,1
22194,143,3
22220,295,5
22220,285,5
22220,197,2
22220,191,3
22220,175,3
22220,118,3
22220,8,3
22226,299,3
22226,295,2
22226,252,2
22226,225,4
22226,175,3
22226,118,2
22231,175,5
22231,111,4
22231,30,3
22252,290,5
22252,289,4
22252,275,4
22252,166,3
22252,83,4
22287,299,3
22287,252,2
22287,191,2
22287,189,4
22287,187,3
22287,175,5
22287,167,1
22287,156,2
22287,127,2
22287,111,4
22287,108,1
22287,83,5
22287,30,1
22287,28,4
22316,241,3
22316,199,5
22316,197,1
22316,175,4
22316,97,2
22316,78,1
22316,8,5
22364,257,4
22364,191,5
22364,180,4
22418,273,2
22418,270,4
22418,197,4
22418,191,4
22418,187,5
22418,175,2
22418,111,1
22418,33,3
22418,30,4
22420,275,2
22420,199,3
22420,197,4
22420,187,2
22420,58,1
22420,55,1
22420,30,5
22432,273,4
22432,215,2
22432,191,4
22432,189,4
22432,175,5
22432,111,4
22432,97,5
22432,77,2
22432,30,4
22445,199,5
22445,191,2
22457,299,4
22457,295,5
22457,199,3
22457,148,4
22457,30,4
22491,197,4
22491,166,4
22491,58,5
22530,191,5
22530,83,5
22530,77,5
22530,45,2
22560,285,4
22560,241,5
22560,209,5
22560,30,4
22560,28,3
22577,252,4
22577,241,1
22577,223,3
22577,187,5
22577,156,4
22578,273,3
22578,241,1
22578,197,3
22578,191,5
22578,152,5
22601,191,5
22601,187,2
22601,175,2
22601,143,4
22601,138,5
22601,127,1
22601,110,4
22603,270,5
22603,241,4
22603,191,5
22603,189,5
22603,111,4
22603,30,3
22632,83,4
22632,33,2
22637,299,2
22637,273,1
22637,209,1
22637,199,5
22637,152,4
22637,30,3
22637,18,4
22657,143,4
22663,299,1
22663,273,4
22663,268,4
22663,257,4
22663,252,5
22663,240,4
22663,223,3
22663,215,3
22663,191,2
22663,175,2
22663,110,3
22663,58,3
22663,30,1
22663,18,4
22670,241,4
22670,223,3
22670,199,4
22670,191,3
22670,187,4
22670,175,4
22670,165,3
22670,143,5
22670,111,4
22670,84,5
22670,55,2
22670,30,2
22670,28,5
22685,138,1
22685,28,2
22709,295,2
22709,290,1
22709,273,4
22709,257,3
22709,256,2
22709,232,4
22709,216,2
22709,209,2
22709,197,2
22709,191,4
22709,187,3
22709,118,1
22709,30,5
22709,28,2
22718,299,3
22718,273,5
22718,270,3
22718,252,3
22718,238,1
22718,223,1
22718,191,3
22718,188,5
22718,175,4
22718,143,4
22718,127,5
22718,104,3
22718,48,1
22718,28,1
22727,273,1
22727,241,5
22727,197,3
22727,189,3
22727,175,5
22750,269,4
22750,253,5
22750,191,2
22750,175,2
22784,283,1
22784,215,2
22784,187,3
22784,167,3
22784,166,2
22784,58,4
22785,290,4
22785,197,1
22785,191,1
22785,175,3
22785,138,5
22785,44,4
22785,30,5
22813,46,3
22842,299,4
22842,290,3
22842,281,2
22842,256,5
22842,255,1
22842,248,3
22842,232,4
22842,197,3
22842,191,3
22842,189,3
22842,187,3
22842,167,3
22842,148,2
22842,138,3
22842,77,3
22842,30,5
22853,283,4
22853,197,5
22853,191,4
22853,175,3
22853,143,1
22853,118,1
22853,77,4
22853,30,3
22853,28,4
22855,270,1
22855,191,5
22855,175,5
22855,111,2
22855,30,4
22887,253,4
22887,241,3
22887,209,3
22887,191,3
22887,148,2
22905,290,4
22905,270,1
22905,197,5
22905,175,1
22905,30,5
22907,299,5
22907,262,3
22907,257,3
22907,197,2
22907,47,3
22907,8,4
22910,299,4
22910,290,4
22910,216,2
22910,175,4
22910,108,1
22941,290,4
22941,273,1
22941,257,3
22941,191,4
22941,143,1
22941,118,1
22941,17,3
22941,3,3
22953,223,4
22953,191,1
22953,148,2
22953,97,1
22953,26,4
22953,8,5
22955,241,1
22955,215,5
22955,197,5
22955,148,4
22964,295,4
22964,199,2
22964,191,1
22964,175,4
22964,30,4
22978,199,2
22978,148,1
22994,285,5
22994,270,2
22994,191,1
22994,175,5
22994,166,3
23002,290,3
23002,253,4
23002,241,4
23002,199,3
23002,197,2
23002,143,2
23002,58,2
23002,28,3
23024,289,3
23024,283,1
23024,270,4
23024,268,2
23024,199,5
23024,197,3
23024,187,3
23024,8,1
23042,299,5
23042,295,3
23042,238,1
23042,216,5
23042,191,3
23042,175,3
23042,166,5
23042,118,4
23042,30,3
23047,295,2
23047,197,4
23047,138,2
23047,111,3
23047,30,2
23051,299,5
23051,290,4
23051,270,2
23051,256,4
23051,255,1
23051,252,4
23051,223,4
23051,199,4
23051,175,5
23051,148,4
23051,108,5
23051,83,2
23051,30,4
23051,28,3
23061,270,1
23061,232,3
23061,199,2
23061,187,2
23061,148,4
23061,118,4
23061,30,3
23086,268,2
23086,252,5
23086,240,3
23086,232,4
23086,152,4
23086,143,4
23086,118,2
23086,55,5
23086,33,3
23122,290,2
23122,191,2
23129,299,3
23129,252,3
23129,241,2
23129,167,3
23129,56,4
23129,28,1
23149,290,5
23149,268,5
23149,77,2
23178,191,2
23178,175,5
23178,148,5
23178,143,5
23178,30,3
23180,209,2
23180,197,1
23180,78,2
23302,290,4
23302,273,4
23302,58,3
23316,273,2
23316,269,2
23316,252,4
23316,241,3
23316,197,4
23316,191,1
23316,58,5
23316,30,4
23316,28,3
23316,8,4
23347,290,4
23347,289,3
23347,285,4
23347,189,3
23347,175,4
23347,30,5
23348,270,2
23348,255,3
23348,110,3
23348,30,3
23354,273,3
23354,268,5
23354,257,3
23354,252,2
23354,209,4
23354,191,3
23354,175,1
23354,171,4
23354,156,5
23354,118,2
23354,83,2
23354,58,2
23354,30,2
23354,8,1
23363,257,3
23363,215,4
23363,197,3
23363,175,5
23391,285,2
23391,240,5
23391,223,2
23391,199,3
23391,191,5
23391,30,4
23392,175,2
23392,46,2
23402,197,5
23402,191,3
23402,187,5
23402,166,2
23402,152,1
23402,118,2
23402,28,3
23421,299,1
23421,290,4
23421,269,3
23421,248,3
23421,199,2
23421,175,5
23421,143,1
23421,84,2
23421,30,3
23427,299,3
23427,295,3
23427,290,5
23427,256,5
23427,201,2
23427,197,2
23427,143,3
23427,57,2
23427,18,2
23445,295,4
23445,197,1
23445,191,5
23445,143,4
23445,83,4
23446,215,4
23446,148,2
23446,30,3
23454,299,3
23455,215,3
23455,197,3
23455,111,3
23455,52,1
23455,17,5
23472,290,4
23472,241,4
23472,197,2
23472,191,3
23472,148,4
23472,111,4
23472,28,4
23474,269,4
23474,257,2
23474,199,4
23474,197,4
23474,152,5
23487,257,5
23487,223,5
23487,199,2
23487,197,5
23487,191,3
23487,108,4
23487,83,2
23487,30,2
23487,3,4
23500,299,5
23500,285,5
23500,248,2
23500,175,4
23500,156,4
23500,143,1
23500,28,4
23500,26,3
23503,295,4
23503,257,5
23503,175,3
23503,84,5
23503,83,5
23503,30,1
23580,241,4
23580,187,3
23589,268,5
23589,256,1
23589,241,5
23589,191,4
23589,167,1
23589,148,3
23632,299,3
23632,199,3
23632,191,1
23632,187,3
23632,58,3
23632,30,2
23657,299,3
23657,262,4
23657,148,2
23657,30,5
23689,295,4
23689,197,5
23689,175,5
23689,166,3
23689,111,4
23689,83,5
23705,285,5
23705,270,4
23705,232,5
23705,175,4
23705,156,1
23705,111,1
23705,30,2
23705,26,4
23713,299,4
23713,273,5
23713,270,5
23713,257,4
23713,248,5
23713,213,1
23713,197,3
23713,187,1
23713,175,5
23713,148,4
23713,77,5
23713,58,5
23713,26,3
23714,299,5
23714,143,3
23721,270,5
23721,191,5
23721,30,1
23771,290,5
23771,239,1
23771,199,4
23771,127,4
23771,30,4
23808,275,1
23808,270,4
23808,256,4
23808,216,3
23808,197,3
23808,175,2
23808,143,4
23808,46,4
23808,30,1
23827,283,1
23827,223,4
23827,189,3
23827,118,5
23830,295,3
23830,269,3
23830,241,5
23830,197,4
23830,187,5
23830,30,5
23830,18,5
23899,270,1
23899,108,5
23904,299,3
23904,283,2
23904,175,4
23904,58,3
23904,30,3
23904,16,1
23908,148,3
23914,185,3
23914,180,5
23914,108,2
23937,199,3
23937,97,4
23948,295,2
23948,273,4
23948,191,1
23948,188,1
23948,156,3
23948,45,3
23948,44,3
23992,295,2
23992,290,1
23992,252,5
23992,241,2
23992,223,2
23992,191,4
23992,165,5
23992,118,5
24058,299,5
24058,290,5
24058,241,4
24058,223,3
24058,216,3
24058,191,3
24058,77,1
24059,299,5
24059,273,3
24059,270,4
24059,257,1
24059,255,3
24059,252,5
24059,199,1
24059,191,4
24059,143,3
24059,111,3
24059,108,2
24059,46,3
24059,18,5
24059,8,4
24088,299,1
24088,295,2
24088,290,5
24088,269,4
24088,241,2
24088,181,4
24088,118,5
24088,28,3
24095,216,4
24095,199,3
24095,189,2
24095,118,4
24131,290,4
24131,269,5
24131,148,4
24139,295,4
24139,275,3
24139,238,4
24139,225,4
24139,191,3
24139,189,3
24139,143,4
24141,197,1
24141,83,5
24141,45,4
24144,270,5
24144,191,3
24144,28,4
24218,269,2
24218,257,1
24218,199,4
24218,191,5
24218,156,5
24218,152,2
24218,110,2
24218,108,5
24244,295,1
24244,273,4
24244,268,3
24244,257,3
24244,241,4
24244,199,1
24244,188,3
24246,299,2
24246,273,4
24246,148,5
24246,30,4
24246,8,4
24280,295,4
24280,290,1
24280,175,2
24280,148,5
24280,111,5
24280,30,2
24294,299,2
24294,283,2
24294,252,3
24294,216,4
24294,197,1
24294,191,5
24294,167,1
24294,152,3
24294,143,2
24294,133,1
24294,118,2
24294,68,3
24298,191,3
24298,143,4
24298,30,5
24311,299,3
24311,295,4
24311,273,3
24311,191,1
24311,189,3
24311,152,5
24311,28,1
24313,299,4
24313,295,3
24313,283,5
24313,270,4
24313,197,4
24313,111,5
24313,30,1
24344,295,1
24344,290,5
24344,270,3
24344,252,1
24344,175,3
24344,148,5
24344,83,5
24344,46,5
24344,32,3
24344,30,1
24361,299,4
24361,273,4
24361,248,5
24373,77,3
24402,213,5
24402,175,2
24413,285,1
24413,175,4
24413,108,3
24413,47,5
24438,201,3
24438,110,1
24438,33,5
24438,28,2
24449,299,3
24449,197,3
24449,191,2
24449,187,4
24449,148,4
24449,76,4
24473,269,4
24473,26,5
24511,285,2
24511,175,2
24511,108,3
24536,299,2
24536,295,5
24536,241,3
24536,175,5
24536,156,5
24536,133,4
24536,110,3
24536,17,1
24542,295,4
24542,257,5
24542,256,2
24542,187,5
24542,175,5
24542,143,5
24542,58,4
24542,30,2
24575,299,4
24575,199,5
24575,191,1
24575,175,1
24575,52,4
24575,28,3
24600,299,5
24600,289,3
24600,283,4
24600,197,1
24600,77,5
24600,47,3
24600,33,5
24606,18,3
24612,270,4
24612,269,2
24612,262,2
24612,257,2
24612,209,2
24612,191,4
24614,290,2
24614,269,1
24614,238,4
24614,167,3
24614,18,4
24649,285,5
24649,241,5
24704,299,3
24704,256,4
24704,240,3
24704,191,1
24704,108,3
24704,77,3
24704,30,4
24705,299,4
24705,256,3
24705,253,3
24705,241,3
24705,199,1
24705,191,3
24705,187,3
24705,175,5
24705,166,1
24705,165,3
24705,148,4
24705,143,5
24705,33,2
24705,30,5
24715,270,1
24715,256,1
24715,242,5
24715,197,2
24715,175,2
24715,83,4
24715,52,5
24726,299,2
24726,295,3
24726,241,1
24726,223,3
24726,216,5
24726,199,1
24726,191,4
24726,188,4
24726,175,3
24726,143,3
24754,199,2
24754,187,2
24754,143,3
24754,83,5
24754,30,4
24775,156,4
24791,215,3
24791,199,3
24791,108,4
24791,77,3
24800,269,4
24800,238,3
24801,299,4
24801,285,4
24801,253,4
24801,241,4
24801,175,4
24801,148,4
24801,111,4
24801,97,5
24801,83,4
24801,77,3
24801,47,2
24801,30,3
24807,270,5
24807,256,4
24807,252,4
24807,178,3
24811,273,3
24811,232,3
24811,191,2
24811,83,1
24830,241,3
24830,30,5
24830,18,1
24831,299,5
24831,197,1
24831,175,3
24831,143,2
24831,30,2
24838,290,2
24838,275,3
24838,269,1
24838,209,5
24838,30,2
24849,283,3
24849,257,3
24849,191,3
24849,189,5
24849,30,3
24855,295,2
24855,269,3
24855,241,3
24855,175,4
24855,111,3
24855,30,2
24867,241,3
24867,185,3
24867,28,4
24887,290,5
24887,283,4
24887,175,2
24887,148,3
24887,78,3
24893,257,5
24893,241,4
24893,187,3
24929,290,4
24929,253,2
24929,165,4
24929,111,4
24929,33,1
24946,299,5
24946,290,5
24946,275,2
24946,270,3
24946,256,3
24946,199,2
24946,197,1
24946,189,5
24946,148,2
24946,108,1
24946,30,5
24946,3,4
24995,269,3
24995,252,3
24995,241,1
24995,191,4
24995,187,1
24995,156,3
24995,138,5
24995,127,2
24995,108,4
24995,97,1
24995,58,1
24995,30,4
25049,299,3
25049,295,4
25049,290,5
25049,285,2
25049,255,3
25049,252,5
25049,241,4
25049,216,4
25049,199,2
25049,191,1
25049,175,5
25049,108,5
25049,48,4
25049,18,2
25066,270,2
25066,18,5
25075,299,3
25075,270,4
25075,191,2
25075,175,2
25075,127,3
25075,57,4
25120,290,4
25120,257,4
25120,252,2
25120,191,4
25120,30,3
25206,199,1
25206,97,2
25206,76,2
25209,257,5
25209,165,5
25209,143,1
25209,44,3
25239,270,1
25239,257,5
25239,223,4
25239,46,2
25239,16,3
25267,241,3
25267,240,5
25267,238,4
25267,197,2
25267,191,2
25267,187,3
25267,148,4
25267,138,3
25267,118,3
25267,83,3
25267,28,2
25267,17,4
25298,299,2
25298,241,3
25298,57,1
25298,30,3
25298,8,4
25318,299,2
25318,256,3
25318,240,1
25318,191,1
25318,185,4
25318,143,4
25318,118,1
25318,77,1
25318,48,2
25323,295,5
25323,290,3
25323,191,3
25323,83,3
25323,47,5
25348,252,3
25348,175,2
25348,143,3
25348,108,5
25348,30,4
25352,295,3
25352,273,5
25352,256,5
25354,295,1
25354,285,3
25354,281,2
25354,257,5
25354,223,1
25354,189,3
25354,187,4
25354,166,1
25354,165,4
25354,83,1
25354,30,1
25362,270,4
25362,199,3
25362,191,2
25362,44,1
25362,18,4
25365,285,3
25365,197,1
25365,191,1
25365,30,2
25375,285,5
25375,223,3
25375,187,3
25375,175,3
25375,118,3
25375,77,2
25375,30,1
25382,299,3
25382,295,2
25382,290,3
25382,268,5
25382,199,2
25382,197,2
25382,191,5
25382,187,5
25382,143,4
25382,108,3
25382,52,3
25382,30,2
25403,273,3
25403,270,4
25403,241,4
25403,199,3
25403,143,2
25403,108,5
25403,30,1
25403,28,2
25412,273,2
25412,270,3
25412,175,5
25412,143,3
25412,133,5
25412,30,4
25412,28,5
25412,18,2
25435,273,3
25435,223,5
25435,191,2
25435,189,1
25435,175,2
25435,83,4
25435,55,4
25435,30,2
25435,28,1
25461,269,2
25461,143,1
25461,118,2
25461,97,3
25461,8,3
25483,285,2
25483,268,1
25483,252,3
25483,225,3
25483,197,4
25483,191,1
25483,175,2
25483,111,4
25483,77,5
25483,58,3
25483,55,2
25487,257,2
25487,248,3
25487,197,4
25487,191,1
25487,77,3
25487,30,3
25487,28,5
25496,299,3
25496,191,2
25496,189,3
25524,299,5
25524,273,3
25524,257,5
25524,187,4
25524,175,2
25524,108,3
25533,299,4
25533,295,3
25533,290,1
25533,269,4
25533,257,3
25533,199,2
25533,197,2
25533,191,5
25533,189,3
25533,188,1
25533,148,1
25533,84,1
25533,83,2
25533,56,4
25567,290,3
25567,201,5
25567,118,2
25567,30,4
25572,290,2
25572,268,2
25572,256,2
25572,215,5
25572,175,1
25572,148,5
25572,143,4
25572,56,4
25572,30,4
25592,299,2
25592,209,1
25592,199,4
25592,197,2
25592,175,1
25592,171,2
25592,148,4
25592,28,2
25602,295,1
25602,270,1
25602,253,3
25602,223,1
25602,197,4
25602,156,5
25602,77,1
25602,28,4
25606,290,2
25606,216,4
25606,197,2
25606,175,3
25606,83,3
25606,77,2
25606,58,3
25606,30,4
25606,28,2
25623,299,2
25623,78,4
25623,28,2
25629,275,5
25629,270,5
25629,269,2
25629,191,4
25629,148,4
25629,118,4
25629,77,2
25629,30,4
25656,295,2
25656,270,1
25656,223,4
25656,175,1
25656,79,3
25691,295,3
25691,270,5
25691,241,5
25691,199,2
25691,148,3
25691,33,3
25691,30,1
25693,241,4
25693,197,3
25693,166,4
25693,111,4
25755,299,3
25755,270,3
25755,256,5
25755,252,1
25755,199,3
25755,187,3
25755,175,4
25755,143,1
25755,97,1
25755,58,5
25755,30,3
25755,28,2
25755,26,5
25758,252,3
25758,248,4
25758,199,5
25758,77,3
25810,241,3
25810,191,5
25810,175,1
25810,30,2
25810,17,3
25825,299,2
25825,295,3
25825,275,5
25825,257,3
25825,232,1
25825,216,2
25825,197,1
25825,191,2
25825,187,4
25825,175,1
25825,143,3
25825,111,4
25825,30,3
25825,28,4
25826,257,3
25826,197,5
25826,152,2
25826,143,2
25826,18,3
25836,166,2
25836,165,2
25836,111,3
25836,48,5
25850,297,5
25850,191,4
25850,175,1
25850,143,4
25850,30,2
25874,270,3
25874,216,4
25874,30,4
25877,156,4
25914,290,4
25914,199,3
25914,197,1
25914,167,3
25914,108,1
25924,295,4
25924,241,1
25924,189,3
25924,79,4
25949,216,4
25949,77,4
25949,58,4
25949,30,2
25949,18,3
25952,299,4
25952,197,3
25952,28,2
25954,262,1
25954,241,1
25954,97,1
25954,45,3
26043,299,1
26043,197,5
26043,191,5
26043,83,2
26043,77,2
26043,56,2
26049,299,5
26049,199,4
26049,197,3
26049,191,2
26049,78,2
26050,299,2
26050,290,2
26050,253,3
26055,273,1
26055,58,3
26070,270,3
26070,143,3
26070,118,2
26070,108,3
26090,223,2
26090,216,4
26090,197,3
26090,30,3
26090,26,2
26101,275,5
26101,273,5
26101,199,1
26101,197,1
26101,191,4
26101,187,2
26101,175,3
26101,156,5
26101,111,2
26101,30,4
